Active,Combined_Key,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
86,"Saluda, South Carolina, US",86,US,0,2020-05-10 02:32:30,34.00795823,-81.72713237,South Carolina,0
144,"Sampson, North Carolina, US",145,US,1,2020-05-10 02:32:30,34.98820368,-78.36914061,North Carolina,0
20,"San Augustine, Texas, US",21,US,1,2020-05-10 02:32:30,31.39457611,-94.17000399,Texas,0
53,"San Benito, California, US",55,US,2,2020-05-10 02:32:30,36.60308176,-121.069975,California,0
2788,"San Bernardino, California, US",2902,US,114,2020-05-10 02:32:30,34.84060306,-116.1774685,California,0
4493,"San Diego, California, US",4662,US,169,2020-05-10 02:32:30,33.03484597,-116.7365326,California,0
1858,"San Francisco, California, US",1891,US,33,2020-05-10 02:32:30,37.75215114,-122.4385672,California,0
10,"San Jacinto, Texas, US",10,US,0,2020-05-10 02:32:30,30.57933681,-95.16260304,Texas,0
577,"San Joaquin, California, US",605,US,28,2020-05-10 02:32:30,37.93433732,-121.2730061,California,0
1,"San Juan, Colorado, US",1,US,0,2020-05-10 02:32:30,37.76248981,-107.67632890000002,Colorado,0
946,"San Juan, New Mexico, US",1015,US,69,2020-05-10 02:32:30,36.50838318,-108.320437,New Mexico,0
142,"San Juan, Utah, US",145,US,3,2020-05-10 02:32:30,37.62762978,-109.80337140000002,Utah,0
15,"San Juan, Washington, US",15,US,0,2020-05-10 02:32:30,48.60182783,-122.96745,Washington,0
213,"San Luis Obispo, California, US",214,US,1,2020-05-10 02:32:30,35.38822029,-120.4039028,California,0
1369,"San Mateo, California, US",1425,US,56,2020-05-10 02:32:30,37.4228808,-122.32755459999998,California,0
20,"San Miguel, Colorado, US",20,US,0,2020-05-10 02:32:30,38.00450883,-108.4020725,Colorado,0
6,"San Miguel, New Mexico, US",6,US,0,2020-05-10 02:32:30,35.48014807,-104.8163562,New Mexico,0
18,"San Patricio, Texas, US",18,US,0,2020-05-10 02:32:30,28.00880118,-97.51763891,Texas,0
3,"Sanborn, South Dakota, US",3,US,0,2020-05-10 02:32:30,44.02351092,-98.0909816,South Dakota,0
432,"Sandoval, New Mexico, US",452,US,20,2020-05-10 02:32:30,35.68862401,-106.8687803,New Mexico,0
41,"Sandusky, Ohio, US",48,US,7,2020-05-10 02:32:30,41.35624126,-83.137872,Ohio,0
237,"Sangamon, Illinois, US",256,US,19,2020-05-10 02:32:30,39.75836914,-89.65872023,Illinois,0
32,"Sanilac, Michigan, US",37,US,5,2020-05-10 02:32:30,43.42406072,-82.82055898,Michigan,0
1239,"Santa Barbara, California, US",1250,US,11,2020-05-10 02:32:30,34.65329488,-120.0188492,California,0
2179,"Santa Clara, California, US",2307,US,128,2020-05-10 02:32:30,37.23104908,-121.6970462,California,0
40,"Santa Cruz, Arizona, US",40,US,0,2020-05-10 02:32:30,31.52508998,-110.8479088,Arizona,0
139,"Santa Cruz, California, US",141,US,2,2020-05-10 02:32:30,37.05580291,-122.0066524,California,0
109,"Santa Fe, New Mexico, US",110,US,1,2020-05-10 02:32:30,35.50708973,-105.9774716,New Mexico,0
163,"Santa Rosa, Florida, US",172,US,9,2020-05-10 02:32:30,30.69341450000001,-87.02458128,Florida,0
361,"Sarasota, Florida, US",418,US,57,2020-05-10 02:32:30,27.18546175,-82.33174248,Florida,0
388,"Saratoga, New York, US",399,US,11,2020-05-10 02:32:30,43.10904162,-73.86653895,New York,0
3,"Sargent, North Dakota, US",3,US,0,2020-05-10 02:32:30,46.10830372,-97.63217159,North Dakota,0
234,"Sarpy, Nebraska, US",234,US,0,2020-05-10 02:32:30,41.11314181,-96.11156432,Nebraska,0
68,"Sauk, Wisconsin, US",71,US,3,2020-05-10 02:32:30,43.42574087,-89.94966132,Wisconsin,0
11,"Saunders, Nebraska, US",11,US,0,2020-05-10 02:32:30,41.2278103,-96.63773905,Nebraska,0
4,"Sawyer, Wisconsin, US",4,US,0,2020-05-10 02:32:30,45.87931905,-91.14504927,Wisconsin,0
543,"Schenectady, New York, US",571,US,28,2020-05-10 02:32:30,42.81668777,-74.05278291,New York,0
14,"Schley, Georgia, US",15,US,1,2020-05-10 02:32:30,32.2654021,-84.31258912,Georgia,0
46,"Schoharie, New York, US",46,US,0,2020-05-10 02:32:30,42.58831742,-74.44339029999998,New York,0
4,"Schoolcraft, Michigan, US",4,US,0,2020-05-10 02:32:30,46.19235734,-86.19972234,Michigan,0
7,"Schuyler, Illinois, US",7,US,0,2020-05-10 02:32:30,40.1571798,-90.61114163,Illinois,0
7,"Schuyler, New York, US",7,US,0,2020-05-10 02:32:30,42.39184015,-76.8773299,New York,0
424,"Schuylkill, Pennsylvania, US",437,US,13,2020-05-10 02:32:30,40.70497338,-76.2150785,Pennsylvania,0
13,"Scioto, Ohio, US",13,US,0,2020-05-10 02:32:30,38.80270163,-82.98907345,Ohio,0
4,"Scotland, Missouri, US",4,US,0,2020-05-10 02:32:30,40.45214695,-92.14709064,Missouri,0
36,"Scotland, North Carolina, US",36,US,0,2020-05-10 02:32:30,34.8386299,-79.4757978,North Carolina,0
1,"Scott, Arkansas, US",1,US,0,2020-05-10 02:32:30,34.85588887,-94.0632176,Arkansas,0
77,"Scott, Indiana, US",79,US,2,2020-05-10 02:32:30,38.68672078,-85.74627859,Indiana,0
271,"Scott, Iowa, US",279,US,8,2020-05-10 02:32:30,41.63935978,-90.61959493,Iowa,0
3,"Scott, Kansas, US",3,US,0,2020-05-10 02:32:30,38.48222076,-100.9066539,Kansas,0
32,"Scott, Kentucky, US",32,US,0,2020-05-10 02:32:30,38.29622293,-84.5816631,Kentucky,0
128,"Scott, Minnesota, US",129,US,1,2020-05-10 02:32:30,44.6490231,-93.53340251,Minnesota,0
448,"Scott, Mississippi, US",454,US,6,2020-05-10 02:32:30,32.406704100000006,-89.53789439,Mississippi,0
74,"Scott, Missouri, US",79,US,5,2020-05-10 02:32:30,37.05588075,-89.56474493,Missouri,0
11,"Scott, Tennessee, US",11,US,0,2020-05-10 02:32:30,36.42325673,-84.50360494,Tennessee,0
5,"Scott, Virginia, US",7,US,2,2020-05-10 02:32:30,36.71466456,-82.60171704,Virginia,0
41,"Scotts Bluff, Nebraska, US",41,US,0,2020-05-10 02:32:30,41.85070896,-103.7080986,Nebraska,0
16,"Screven, Georgia, US",17,US,1,2020-05-10 02:32:30,32.74976524,-81.60779441,Georgia,0
2,"Scurry, Texas, US",2,US,0,2020-05-10 02:32:30,32.74613808,-100.9162664,Texas,0
6,"Searcy, Arkansas, US",6,US,0,2020-05-10 02:32:30,35.9109364,-92.69936482,Arkansas,0
14,"Sebastian, Arkansas, US",14,US,0,2020-05-10 02:32:30,35.19605503,-94.27162713,Arkansas,0
439,"Sedgwick, Kansas, US",458,US,19,2020-05-10 02:32:30,37.6842718,-97.4608198,Kansas,0
400,"Seminole, Florida, US",411,US,11,2020-05-10 02:32:30,28.7158582,-81.24060348,Florida,0
32,"Seminole, Georgia, US",34,US,2,2020-05-10 02:32:30,30.93464824,-84.86823924,Georgia,0
18,"Seminole, Oklahoma, US",20,US,2,2020-05-10 02:32:30,35.16478725,-96.61686741,Oklahoma,0
48,"Seneca, New York, US",48,US,0,2020-05-10 02:32:30,42.78081007,-76.82497064,New York,0
13,"Seneca, Ohio, US",14,US,1,2020-05-10 02:32:30,41.12351311,-83.12783209,Ohio,0
6,"Sequatchie, Tennessee, US",6,US,0,2020-05-10 02:32:30,35.36979721,-85.41022136,Tennessee,0
10,"Sequoyah, Oklahoma, US",13,US,3,2020-05-10 02:32:30,35.49447108,-94.75463785,Oklahoma,0
15,"Sevier, Arkansas, US",16,US,1,2020-05-10 02:32:30,33.99780401,-94.2424869,Arkansas,0
63,"Sevier, Tennessee, US",65,US,2,2020-05-10 02:32:30,35.78077323,-83.52244332,Tennessee,0
681,"Seward, Kansas, US",681,US,0,2020-05-10 02:32:30,37.19324632,-100.8507201,Kansas,0
16,"Seward, Nebraska, US",17,US,1,2020-05-10 02:32:30,40.87241834,-97.139673,Nebraska,0
1,"Shackelford, Texas, US",1,US,0,2020-05-10 02:32:30,32.73587756,-99.35401337,Texas,0
5,"Sharkey, Mississippi, US",5,US,0,2020-05-10 02:32:30,32.88149103,-90.8159538,Mississippi,0
7,"Sharp, Arkansas, US",8,US,1,2020-05-10 02:32:30,36.16258158,-91.47819342,Arkansas,0
27,"Shasta, California, US",31,US,4,2020-05-10 02:32:30,40.76391419,-122.0396884,California,0
20,"Shawano, Wisconsin, US",20,US,0,2020-05-10 02:32:30,44.78902246,-88.76443896,Wisconsin,0
155,"Shawnee, Kansas, US",160,US,5,2020-05-10 02:32:30,39.04100763,-95.7557264,Kansas,0
63,"Sheboygan, Wisconsin, US",65,US,2,2020-05-10 02:32:30,43.72099677,-87.94579284,Wisconsin,0
345,"Shelby, Alabama, US",362,US,17,2020-05-10 02:32:30,33.26879845,-86.66232561,Alabama,0
9,"Shelby, Illinois, US",10,US,1,2020-05-10 02:32:30,39.39133527,-88.80611122,Illinois,0
239,"Shelby, Indiana, US",255,US,16,2020-05-10 02:32:30,39.52305623,-85.79158570000001,Indiana,0
18,"Shelby, Iowa, US",18,US,0,2020-05-10 02:32:30,41.6850066,-95.31015553,Iowa,0
46,"Shelby, Kentucky, US",49,US,3,2020-05-10 02:32:30,38.21476019,-85.194223,Kentucky,0
1,"Shelby, Missouri, US",1,US,0,2020-05-10 02:32:30,39.79742518,-92.07634971,Missouri,0
30,"Shelby, Ohio, US",31,US,1,2020-05-10 02:32:30,40.33163494,-84.20258189,Ohio,0
3121,"Shelby, Tennessee, US",3189,US,68,2020-05-10 02:32:30,35.1864775,-89.89692423,Tennessee,0
145,"Shelby, Texas, US",149,US,4,2020-05-10 02:32:30,31.79211404,-94.14550696,Texas,0
236,"Shenandoah, Virginia, US",242,US,6,2020-05-10 02:32:30,38.85905135,-78.56813762,Virginia,0
106,"Sherburne, Minnesota, US",107,US,1,2020-05-10 02:32:30,45.44447208,-93.77617511,Minnesota,0
2,"Sheridan, Kansas, US",2,US,0,2020-05-10 02:32:30,39.35018161,-100.4418259,Kansas,0
16,"Sheridan, Wyoming, US",16,US,0,2020-05-10 02:32:30,44.79048913,-106.8862389,Wyoming,0
5,"Sherman, Kansas, US",5,US,0,2020-05-10 02:32:30,39.35147699,-101.7197624,Kansas,0
2,"Sherman, Nebraska, US",2,US,0,2020-05-10 02:32:30,41.22045983,-98.97588642,Nebraska,0
1,"Sherman, Oregon, US",1,US,0,2020-05-10 02:32:30,45.41501554,-120.6827834,Oregon,0
20,"Sherman, Texas, US",20,US,0,2020-05-10 02:32:30,36.27751473,-101.8933156,Texas,0
186,"Shiawassee, Michigan, US",203,US,17,2020-05-10 02:32:30,42.95392800000001,-84.14585902,Michigan,0
3,"Sibley, Minnesota, US",3,US,0,2020-05-10 02:32:30,44.5796592,-94.23164924,Minnesota,0
1,"Sierra, New Mexico, US",1,US,0,2020-05-10 02:32:30,33.13028233,-107.1925893,New Mexico,0
11,"Silver Bow, Montana, US",11,US,0,2020-05-10 02:32:30,45.90018933,-112.6620092,Montana,0
30,"Simpson, Kentucky, US",32,US,2,2020-05-10 02:32:30,36.74058474,-86.58047435,Kentucky,0
61,"Simpson, Mississippi, US",61,US,0,2020-05-10 02:32:30,31.91282117,-89.91716179,Mississippi,0
42,"Sioux, Iowa, US",42,US,0,2020-05-10 02:32:30,43.08221074,-96.1767568,Iowa,0
1,"Sioux, North Dakota, US",1,US,0,2020-05-10 02:32:30,46.11323337,-101.0440149,North Dakota,0
5,"Siskiyou, California, US",5,US,0,2020-05-10 02:32:30,41.59198861,-122.5407434,California,0
1,"Sitka, Alaska, US",1,US,0,2020-05-10 02:32:30,57.24124555,-135.3206587,Alaska,0
383,"Skagit, Washington, US",397,US,14,2020-05-10 02:32:30,48.48171488,-121.766131,Washington,0
3,"Skamania, Washington, US",3,US,0,2020-05-10 02:32:30,46.02408726,-121.9164403,Washington,0
3,"Slope, North Dakota, US",3,US,0,2020-05-10 02:32:30,46.44737738,-103.4601547,North Dakota,0
2,"Smith, Kansas, US",2,US,0,2020-05-10 02:32:30,39.78516566,-98.78566062,Kansas,0
94,"Smith, Mississippi, US",100,US,6,2020-05-10 02:32:30,32.01744532,-89.50644846,Mississippi,0
23,"Smith, Tennessee, US",24,US,1,2020-05-10 02:32:30,36.25359775,-85.95411046,Tennessee,0
167,"Smith, Texas, US",170,US,3,2020-05-10 02:32:30,32.37474036,-95.2717568,Texas,0
13,"Smyth, Virginia, US",13,US,0,2020-05-10 02:32:30,36.84455636,-81.53344948,Virginia,0
2547,"Snohomish, Washington, US",2664,US,117,2020-05-10 02:32:30,48.04615983,-121.7170703,Washington,0
32,"Snyder, Pennsylvania, US",33,US,1,2020-05-10 02:32:30,40.77129231,-77.06840691,Pennsylvania,0
46,"Socorro, New Mexico, US",48,US,2,2020-05-10 02:32:30,34.00715494,-106.9298354,New Mexico,0
344,"Solano, California, US",351,US,7,2020-05-10 02:32:30,38.26827353,-121.9357113,California,0
17,"Somerset, Maine, US",17,US,0,2020-05-10 02:32:30,45.51229767,-69.95995554,Maine,0
42,"Somerset, Maryland, US",42,US,0,2020-05-10 02:32:30,38.1163542,-75.75118623,Maryland,0
3665,"Somerset, New Jersey, US",3996,US,331,2020-05-10 02:32:30,40.56465737,-74.61683016,New Jersey,0
31,"Somerset, Pennsylvania, US",32,US,1,2020-05-10 02:32:30,39.97172723,-79.02699593,Pennsylvania,0
297,"Sonoma, California, US",300,US,3,2020-05-10 02:32:30,38.52746429,-122.8862506,California,0
130,"Southampton, Virginia, US",131,US,1,2020-05-10 02:32:30,36.72231125,-77.10642712,Virginia,0
2,"Southeast Fairbanks, Alaska, US",2,US,0,2020-05-10 02:32:30,63.87692095,-143.2127643,Alaska,0
13,"Southeast Utah, Utah, US",13,US,0,2020-05-10 02:32:30,38.99617072,-110.7013958,Utah,0
152,"Southwest Utah, Utah, US",155,US,3,2020-05-10 02:32:30,37.85447192,-111.4418764,Utah,0
221,"Spalding, Georgia, US",232,US,11,2020-05-10 02:32:30,33.26310031,-84.28013991,Georgia,0
324,"Spartanburg, South Carolina, US",336,US,12,2020-05-10 02:32:30,34.92960077,-81.99225984,South Carolina,0
6,"Spencer, Indiana, US",7,US,1,2020-05-10 02:32:30,38.01519732,-87.0079644,Indiana,0
16,"Spencer, Kentucky, US",16,US,0,2020-05-10 02:32:30,38.03223971,-85.32749335,Kentucky,0
4,"Spink, South Dakota, US",4,US,0,2020-05-10 02:32:30,44.93837606,-98.34626602,South Dakota,0
353,"Spokane, Washington, US",381,US,28,2020-05-10 02:32:30,47.62113146,-117.4046494,Washington,0
235,"Spotsylvania, Virginia, US",239,US,4,2020-05-10 02:32:30,38.18574462,-77.655399,Virginia,0
492,"St. Bernard, Louisiana, US",512,US,20,2020-05-10 02:32:30,29.87761636,-89.51887093,Louisiana,0
550,"St. Charles, Louisiana, US",593,US,43,2020-05-10 02:32:30,29.90709658,-90.35555967,Louisiana,0
617,"St. Charles, Missouri, US",663,US,46,2020-05-10 02:32:30,38.77875681,-90.66662425,Missouri,0
80,"St. Clair, Alabama, US",81,US,1,2020-05-10 02:32:30,33.71902176,-86.31029372,Alabama,0
640,"St. Clair, Illinois, US",689,US,49,2020-05-10 02:32:30,38.46996033,-89.93063427,Illinois,0
328,"St. Clair, Michigan, US",353,US,25,2020-05-10 02:32:30,42.92655373,-82.67937954,Michigan,0
2,"St. Clair, Missouri, US",2,US,0,2020-05-10 02:32:30,38.03699437,-93.77631447,Missouri,0
27,"St. Croix, Wisconsin, US",27,US,0,2020-05-10 02:32:30,45.03437474,-92.45000068,Wisconsin,0
108,"St. Francis, Arkansas, US",108,US,0,2020-05-10 02:32:30,35.02201976,-90.74828138,Arkansas,0
31,"St. Francois, Missouri, US",33,US,2,2020-05-10 02:32:30,37.81214171,-90.47598685,Missouri,0
34,"St. Helena, Louisiana, US",35,US,1,2020-05-10 02:32:30,30.82210324,-90.71013176,Louisiana,0
237,"St. James, Louisiana, US",257,US,20,2020-05-10 02:32:30,30.02531716,-90.80212061,Louisiana,0
725,"St. John the Baptist, Louisiana, US",801,US,76,2020-05-10 02:32:30,30.12597499,-90.4753503,Louisiana,0
218,"St. Johns, Florida, US",222,US,4,2020-05-10 02:32:30,29.90096506,-81.43589967,Florida,0
760,"St. Joseph, Indiana, US",785,US,25,2020-05-10 02:32:30,41.61756781,-86.29040834,Indiana,0
64,"St. Joseph, Michigan, US",65,US,1,2020-05-10 02:32:30,41.91441767,-85.52797979,Michigan,0
162,"St. Landry, Louisiana, US",211,US,49,2020-05-10 02:32:30,30.59724262,-92.00135806,Louisiana,0
187,"St. Lawrence, New York, US",187,US,0,2020-05-10 02:32:30,44.4976179,-75.06550039,New York,0
79,"St. Louis, Minnesota, US",91,US,12,2020-05-10 02:32:30,47.6048407,-92.46879855,Minnesota,0
3609,"St. Louis, Missouri, US",3864,US,255,2020-05-10 02:32:30,38.63770039999999,-90.4458375,Missouri,0
1398,"St. Louis City, Missouri, US",1484,US,86,2020-05-10 02:32:30,38.63555736,-90.24349225,Missouri,0
255,"St. Lucie, Florida, US",280,US,25,2020-05-10 02:32:30,27.37763908,-80.47106649,Florida,0
236,"St. Martin, Louisiana, US",257,US,21,2020-05-10 02:32:30,30.13112107,-91.61403569,Louisiana,0
216,"St. Mary, Louisiana, US",242,US,26,2020-05-10 02:32:30,29.69262097,-91.44702164,Louisiana,0
226,"St. Mary's, Maryland, US",234,US,8,2020-05-10 02:32:30,38.30058422,-76.60629279999998,Maryland,0
1317,"St. Tammany, Louisiana, US",1447,US,130,2020-05-10 02:32:30,30.40942847,-89.95642711,Louisiana,0
1,"Stafford, Kansas, US",1,US,0,2020-05-10 02:32:30,38.03100851,-98.71762001,Kansas,0
352,"Stafford, Virginia, US",354,US,2,2020-05-10 02:32:30,38.41758738,-77.45917053,Virginia,0
469,"Stanislaus, California, US",488,US,19,2020-05-10 02:32:30,37.55862499,-120.9970722,California,0
9,"Stanley, South Dakota, US",9,US,0,2020-05-10 02:32:30,44.41381872,-100.7349153,South Dakota,0
26,"Stanly, North Carolina, US",30,US,4,2020-05-10 02:32:30,35.31647813,-80.25093221,North Carolina,0
9,"Stanton, Kansas, US",9,US,0,2020-05-10 02:32:30,37.56304714,-101.7843534,Kansas,0
8,"Stanton, Nebraska, US",8,US,0,2020-05-10 02:32:30,41.9169835,-97.19394708,Nebraska,0
1,"Stark, Illinois, US",1,US,0,2020-05-10 02:32:30,41.09309773,-89.79745866,Illinois,0
59,"Stark, North Dakota, US",61,US,2,2020-05-10 02:32:30,46.80851182,-102.6576326,North Dakota,0
412,"Stark, Ohio, US",479,US,67,2020-05-10 02:32:30,40.81482476,-81.36437305,Ohio,0
19,"Starke, Indiana, US",21,US,2,2020-05-10 02:32:30,41.27890281,-86.64686895,Indiana,0
14,"Starr, Texas, US",14,US,0,2020-05-10 02:32:30,26.56150059,-98.73892358,Texas,0
15,"Staunton, Virginia, US",15,US,0,2020-05-10 02:32:30,38.15965544,-79.05979937,Virginia,0
7,"Ste. Genevieve, Missouri, US",8,US,1,2020-05-10 02:32:30,37.89090059,-90.1949941,Missouri,0
1343,"Stearns, Minnesota, US",1348,US,5,2020-05-10 02:32:30,45.55192576,-94.61078221,Minnesota,0
58,"Steele, Minnesota, US",58,US,0,2020-05-10 02:32:30,44.02240351,-93.22627088,Minnesota,0
90,"Stephens, Georgia, US",91,US,1,2020-05-10 02:32:30,34.55151201,-83.29405315,Georgia,0
21,"Stephens, Oklahoma, US",22,US,1,2020-05-10 02:32:30,34.48556989,-97.85141892,Oklahoma,0
1,"Stephens, Texas, US",1,US,0,2020-05-10 02:32:30,32.73553157,-98.83631615,Texas,0
88,"Stephenson, Illinois, US",88,US,0,2020-05-10 02:32:30,42.35129217,-89.662598,Illinois,0
60,"Steuben, Indiana, US",62,US,2,2020-05-10 02:32:30,41.64423868,-85.00101094,Indiana,0
187,"Steuben, New York, US",226,US,39,2020-05-10 02:32:30,42.2689144,-77.3829924,New York,0
17,"Stevens, Kansas, US",17,US,0,2020-05-10 02:32:30,37.1923008,-101.3118967,Kansas,0
1,"Stevens, Minnesota, US",1,US,0,2020-05-10 02:32:30,45.58613007,-96.00163705,Minnesota,0
8,"Stevens, Washington, US",9,US,1,2020-05-10 02:32:30,48.40035475,-117.8542701,Washington,0
31,"Stewart, Georgia, US",31,US,0,2020-05-10 02:32:30,32.07996777,-84.83208037,Georgia,0
7,"Stewart, Tennessee, US",7,US,0,2020-05-10 02:32:30,36.50235092,-87.83920548,Tennessee,0
1,"Stillwater, Montana, US",1,US,0,2020-05-10 02:32:30,45.67071407,-109.3950061,Montana,0
29,"Stoddard, Missouri, US",29,US,0,2020-05-10 02:32:30,36.85571651,-89.9444155,Missouri,0
11,"Stokes, North Carolina, US",11,US,0,2020-05-10 02:32:30,36.4017975,-80.23893369,North Carolina,0
8,"Stone, Arkansas, US",8,US,0,2020-05-10 02:32:30,35.86251946,-92.15684085,Arkansas,0
24,"Stone, Mississippi, US",24,US,0,2020-05-10 02:32:30,30.79187949,-89.11547539,Mississippi,0
3,"Stone, Missouri, US",3,US,0,2020-05-10 02:32:30,36.75000327,-93.45256475,Missouri,0
0,"Storey, Nevada, US",0,US,0,2020-05-10 02:32:30,39.44875482,-119.5250207,Nevada,0
54,"Story, Iowa, US",55,US,1,2020-05-10 02:32:30,42.03621213,-93.46499005,Iowa,0
175,"Strafford, New Hampshire, US",183,US,8,2020-05-10 02:32:30,43.291833,-71.02336013,New Hampshire,0
13,"Stutsman, North Dakota, US",13,US,0,2020-05-10 02:32:30,46.97962541,-98.95637318,North Dakota,0
3,"Sublette, Wyoming, US",3,US,0,2020-05-10 02:32:30,42.76558279,-109.9130922,Wyoming,0
14416,"Suffolk, Massachusetts, US",15119,US,703,2020-05-10 02:32:30,42.3279514,-71.07850442,Massachusetts,0
34864,"Suffolk, New York, US",36461,US,1597,2020-05-10 02:32:30,40.88320119,-72.8012172,New York,0
196,"Suffolk, Virginia, US",215,US,19,2020-05-10 02:32:30,36.70155394,-76.63603554,Virginia,0
20,"Sullivan, Indiana, US",20,US,0,2020-05-10 02:32:30,39.08952258,-87.41414469,Indiana,0
1,"Sullivan, Missouri, US",1,US,0,2020-05-10 02:32:30,40.2099105,-93.11150106,Missouri,0
13,"Sullivan, New Hampshire, US",14,US,1,2020-05-10 02:32:30,43.36094111,-72.22203125,New Hampshire,0
1046,"Sullivan, New York, US",1071,US,25,2020-05-10 02:32:30,41.71579493,-74.76394559,New York,0
1,"Sullivan, Pennsylvania, US",1,US,0,2020-05-10 02:32:30,41.44634738,-76.51246591,Pennsylvania,0
53,"Sullivan, Tennessee, US",54,US,1,2020-05-10 02:32:30,36.51240691,-82.30412917,Tennessee,0
1,"Sully, South Dakota, US",1,US,0,2020-05-10 02:32:30,44.71571812,-100.1278092,South Dakota,0
1,"Summers, West Virginia, US",1,US,0,2020-05-10 02:32:30,37.65390597,-80.86009693,West Virginia,0
161,"Summit, Colorado, US",162,US,1,2020-05-10 02:32:30,39.63803232,-106.1150762,Colorado,0
802,"Summit, Ohio, US",880,US,78,2020-05-10 02:32:30,41.12464734,-81.53123079,Ohio,0
385,"Summit, Utah, US",385,US,0,2020-05-10 02:32:30,40.86688146,-110.9535882,Utah,0
3,"Sumner, Kansas, US",4,US,1,2020-05-10 02:32:30,37.23682549,-97.47721621,Kansas,0
655,"Sumner, Tennessee, US",693,US,38,2020-05-10 02:32:30,36.46824103,-86.45917204,Tennessee,0
94,"Sumter, Alabama, US",98,US,4,2020-05-10 02:32:30,32.59117397,-88.19916205,Alabama,0
226,"Sumter, Florida, US",240,US,14,2020-05-10 02:32:30,28.70181754,-82.0794267,Florida,0
367,"Sumter, Georgia, US",399,US,32,2020-05-10 02:32:30,32.03650571,-84.19821492,Georgia,0
274,"Sumter, South Carolina, US",286,US,12,2020-05-10 02:32:30,33.91826534,-80.37942316,South Carolina,0
60,"Sunflower, Mississippi, US",63,US,3,2020-05-10 02:32:30,33.60192578,-90.58882684,Mississippi,0
32,"Surry, North Carolina, US",33,US,1,2020-05-10 02:32:30,36.41689489,-80.69102283,North Carolina,0
4,"Surry, Virginia, US",5,US,1,2020-05-10 02:32:30,37.11781893,-76.88450012,Virginia,0
68,"Susquehanna, Pennsylvania, US",81,US,13,2020-05-10 02:32:30,41.82147784,-75.80071959,Pennsylvania,0
2900,"Sussex, Delaware, US",2990,US,90,2020-05-10 02:32:30,38.66143781,-75.39031349,Delaware,0
896,"Sussex, New Jersey, US",1023,US,127,2020-05-10 02:32:30,41.13891592,-74.69118243,New Jersey,0
31,"Sussex, Virginia, US",32,US,1,2020-05-10 02:32:30,36.92432914,-77.25791182,Virginia,0
30,"Sutter, California, US",32,US,2,2020-05-10 02:32:30,39.03417539,-121.6945899,California,0
127,"Suwannee, Florida, US",145,US,18,2020-05-10 02:32:30,30.19746066,-82.99099670000003,Florida,0
5,"Swain, North Carolina, US",5,US,0,2020-05-10 02:32:30,35.48665845,-83.48748932,North Carolina,0
19,"Sweetwater, Wyoming, US",19,US,0,2020-05-10 02:32:30,41.65943896,-108.8827882,Wyoming,0
3,"Swift, Minnesota, US",3,US,0,2020-05-10 02:32:30,45.2829032,-95.68264092,Minnesota,0
11,"Swisher, Texas, US",11,US,0,2020-05-10 02:32:30,34.53028891,-101.7349174,Texas,0
14,"Switzerland, Indiana, US",14,US,0,2020-05-10 02:32:30,38.82767338,-85.03022429,Indiana,0
26,"Talbot, Georgia, US",27,US,1,2020-05-10 02:32:30,32.69642758,-84.53351366,Georgia,0
57,"Talbot, Maryland, US",58,US,1,2020-05-10 02:32:30,38.76618159,-76.10882561,Maryland,0
1,"Taliaferro, Georgia, US",1,US,0,2020-05-10 02:32:30,33.56543317,-82.88136816,Georgia,0
71,"Talladega, Alabama, US",73,US,2,2020-05-10 02:32:30,33.37823223,-86.16886178,Alabama,0
11,"Tallahatchie, Mississippi, US",12,US,1,2020-05-10 02:32:30,33.95339918,-90.1729398,Mississippi,0
274,"Tallapoosa, Alabama, US",316,US,42,2020-05-10 02:32:30,32.86698258,-85.79833053,Alabama,0
315,"Tama, Iowa, US",327,US,12,2020-05-10 02:32:30,42.07991767,-92.53266945,Iowa,0
10,"Taney, Missouri, US",12,US,2,2020-05-10 02:32:30,36.65465345,-93.04075153,Missouri,0
625,"Tangipahoa, Louisiana, US",652,US,27,2020-05-10 02:32:30,30.62888673,-90.40664996,Louisiana,0
20,"Taos, New Mexico, US",20,US,0,2020-05-10 02:32:30,36.58006022,-105.6310198,New Mexico,0
3032,"Tarrant, Texas, US",3127,US,95,2020-05-10 02:32:30,32.77143818,-97.29101614,Texas,0
50,"Tate, Mississippi, US",50,US,0,2020-05-10 02:32:30,34.65133709,-89.94485778,Mississippi,0
9,"Tattnall, Georgia, US",9,US,0,2020-05-10 02:32:30,32.04785085,-82.05539188,Georgia,0
3,"Taylor, Florida, US",3,US,0,2020-05-10 02:32:30,30.04848048,-83.60445406,Florida,0
16,"Taylor, Georgia, US",18,US,2,2020-05-10 02:32:30,32.55792548,-84.25077141,Georgia,0
1,"Taylor, Iowa, US",1,US,0,2020-05-10 02:32:30,40.73710579,-94.69778563,Iowa,0
9,"Taylor, Kentucky, US",9,US,0,2020-05-10 02:32:30,37.3677562,-85.3329931,Kentucky,0
202,"Taylor, Texas, US",208,US,6,2020-05-10 02:32:30,32.30163422,-99.89007449,Texas,0
8,"Taylor, West Virginia, US",8,US,0,2020-05-10 02:32:30,39.33602617,-80.0421439,West Virginia,0
55,"Tazewell, Illinois, US",59,US,4,2020-05-10 02:32:30,40.50716185,-89.51404662,Illinois,0
6,"Tazewell, Virginia, US",6,US,0,2020-05-10 02:32:30,37.12191123,-81.56685568,Virginia,0
